what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407066658318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066669976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066722100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066725818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066726820
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1407066729104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066741264
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1407066749177
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1407066749209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066749270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407066751870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1407066753808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407066754212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066756049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066762992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407066764885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407066766692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1407066774641
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407066782092
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1407066784372
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407066784575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1407066787352
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1407066794240
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407066797812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066800384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066803011
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1407066803103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066807761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407066809884
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1407066809919
